תעודת זהות,תאריך ביקור,קוד הבחנה,עומק קוד הבחנה,תיאור הבחנה,קוד מרפאה,סוג קוד
389496085.0,2016-03-14 03:14:02,628.1,4,Of pituitary-hypothalamic origin,3647,icd9
309244652.0,1997-03-12 10:43:50,E925.8,4,Other electric current,7116,icd9
280702131.0,2007-01-12 03:42:23,366.34,5,Cataract in degenerative disorders,3894,icd9
237578701.0,2007-05-15 18:56:29,389.21,5,"Mixed hearing loss, unilateral",7882,icd9
388872246.0,2016-10-31 14:07:47,388.42,5,Hyperacusis,6755,icd9
,2019-10-10 10:34:49,708.3,4,Dermatographic urticaria,3600,icd9
262825069.0,1985-07-04 12:56:41,984.1,4,Organic lead compounds,6238,icd9
379179941.0,1990-09-14 04:43:41,637.9,4,Without mention of complication,3894,icd9
204512851.0,1997-10-20 16:49:20,821,3,Fracture of other and unspecified parts of femur,1211,icd9
293956474.0,2003-01-11 06:55:40,327.22,5,High altitude periodic breathing,6238,icd9
282030060.0,2016-03-09 03:50:00,998.82,5,Cataract fragments in eye following cataract surgery,9657,icd9
387383790.0,2006-02-27 07:10:41,364.75,5,Pupillary abnormalities,3146,icd9
271240639.0,1982-02-07 15:17:17,930.9,4,Unspecified site,3600,icd9
322488248.0,1998-11-14 05:36:25,E932.5,4,Posterior pituitary hormones,1282,icd9
,1984-06-08 11:53:32,327.22,5,High altitude periodic breathing,3647,icd9
,2017-12-09 01:40:21,665.5,4,Other injury to pelvic organs,7882,icd9
251149076.0,1974-02-13 18:49:49,190.2,4,Lacrimal gland,8724,icd9
,1984-06-17 20:09:58,453,3,Other venous embolism and thrombosis,7364,icd9
301971720.0,1976-08-25 23:03:31,974.4,4,Other diuretics,9420,icd9
323543423.0,1975-07-16 02:21:19,860.3,4,Hemothorax with open wound into thorax,5196,icd9
251413809.0,2006-03-14 22:44:09,296.0,4,"Bipolar I disorder, single manic episode",3894,icd9
248378969.0,1978-01-12 23:12:24,208.1,4,Chronic,5893,icd9
362729799.0,2005-02-21 03:39:43,379.45,5,"Argyll Robertson pupil, atypical",4303,icd9
277377353.0,2007-08-23 02:49:26,380.89,5,Other,7087,icd9
336778500.0,1974-04-03 14:09:22,085.2,4,"Cutaneous, Asian desert",9186,icd9
352237099.0,1979-02-20 19:54:53,148.3,4,Posterior hypopharyngeal wall,5714,icd9
326689468.0,1974-08-01 19:21:10,780.57,5,Unspecified sleep apnea,3962,icd9
208223392.0,1985-05-22 21:57:06,368.62,5,Acquired night blindness,2047,icd9
257966403.0,1990-05-25 18:13:09,680.5,4,Buttock,2515,icd9
367374382.0,1997-08-21 07:52:15,344,3,Other paralytic syndromes,1211,icd9
262716064.0,2019-10-11 01:17:23,579.1,4,Tropical sprue,6755,icd9
384348147.0,1972-04-08 14:14:18,630-633,2,ECTOPIC AND MOLAR PREGNANCY ,3543,icd9
331450922.0,2001-08-08 18:25:12,958.99,5,Traumatic compartment syndrome of other sites,1286,icd9
345133643.0,1979-06-30 04:24:17,055.1,4,Postmeasles pneumonia,4303,icd9
235939738.0,1998-10-17 05:25:12,E854,3,Accidental poisoning by other psychotropic agents,1282,icd9
214032137.0,2004-04-17 14:25:35,296.4,4,"Bipolar I disorder, most recent episode (or current) manic",1282,icd9
211573327.0,1973-05-27 19:20:59,344.5,4,Unspecified monoplegia,2962,icd9
242612425.0,2017-04-15 05:31:18,V10.62,5,Myeloid leukemia,5253,icd9
,1973-01-05 10:14:05,V10.42,5,Other parts of uterus,2047,icd9
359131754.0,1979-09-29 14:36:57,187.2,4,Glans penis,2344,icd9
,1993-08-07 13:56:54,375.4,4,Chronic inflammation of lacrimal passages,2047,icd9
321583338.0,1978-09-21 05:55:10,812.31,5,Shaft of humerus,4224,icd9
257663783.0,1992-09-16 05:43:09,929.0,4,"Multiple sites, not elsewhere classified",1822,icd9
,2003-08-23 07:02:34,533,3,"Peptic ulcer, site unspecified",2912,icd9
210949830.0,2015-07-08 01:28:02,321.8,4,Meningitis due to other nonbacterial organisms classified elsewhere,1500,icd9
238428280.0,2006-04-14 05:32:10,030.2,4,Indeterminate [group I],3543,icd9
238315823.0,2019-12-17 18:40:49,E985.0,4,Handgun,1282,icd9
207431290.0,1983-09-26 11:29:19,720.8,4,Other inflammatory spondylopathies,3647,icd9
357321101.0,2002-11-27 06:29:00,V44.51,5,Cutaneous-vesicostomy,1323,icd9
352767588.0,1987-08-30 17:45:08,803.7,4,"Open with subarachnoid, subdural, and extradural hemorrhage",3611,icd9
370793675.0,1995-11-21 09:20:13,599,3,Other disorders of urethra and urinary tract,9623,icd9
244830010.0,1993-07-12 02:54:12,627.3,4,Postmenopausal atrophic vaginitis,1323,icd9
210197704.0,2018-06-24 13:53:24,525.2,4,Atrophy of edentulous alveolar ridge,7485,icd9
266721648.0,2015-11-21 08:13:35,338.1,4,Acute pain,8625,icd9
,1991-11-26 12:39:54,692.72,5,Acute dermatitis due to solar radiation,9657,icd9
358053788.0,1982-07-18 10:45:12,997.0,4,Nervous system complications,3962,icd9
,1996-04-22 12:50:10,009.2,4,Infectious diarrhea,9566,icd9
