סוג קוד,תיאור הבחנה,קוד הבחנה,תאריך ביקור,תעודת זהות
323250011,2002-07-26 22:19:35,S01531A,"Puncture wound without foreign body of lip, initial encounter",icd10
318773448,2013-10-23 10:02:08,S52501H,"Unspecified fracture of the lower end of right radius, subsequent encounter for open fracture type I or II with delayed healing",icd10
363744467,2005-12-13 04:05:43,M24621,"Ankylosis, right elbow",icd10
304285713,2003-05-24 05:37:12,T513X3D,"Toxic effect of fusel oil, assault, subsequent encounter",icd10
215548096,1978-01-12 06:35:03,W6133XA,"Pecked by chicken, initial encounter",icd10
258967547,1971-10-14 04:00:35,S66103A,"Unspecified injury of flexor muscle, fascia and tendon of left middle finger at wrist and hand level, initial encounter",icd10
354196199,1979-06-13 16:30:15,S37819S,"Unspecified injury of adrenal gland, sequela",icd10
225083717,1991-11-21 19:07:15,I498,Other specified cardiac arrhythmias,icd10
294219837,2010-03-19 08:11:23,E083392,"Diabetes mellitus due to underlying condition with moderate nonproliferative diabetic retinopathy without macular edema, left eye",icd10
280828320,2000-09-11 08:59:32,S21152D,"Open bite of left front wall of thorax without penetration into thoracic cavity, subsequent encounter",icd10
292138450,1990-04-18 00:37:25,O361114,"Maternal care for Anti-A sensitization, first trimester, fetus 4",icd10
362287837,1978-10-15 18:31:32,M63829,"Disorders of muscle in diseases classified elsewhere, unspecified upper arm",icd10
294829489,1983-04-14 19:23:49,N83209,"Unspecified ovarian cyst, unspecified side",icd10
234643962,2015-08-12 13:33:53,N050,Unspecified nephritic syndrome with minor glomerular abnormality,icd10
214237444,2015-03-17 22:20:34,S46302A,"Unspecified injury of muscle, fascia and tendon of triceps, left arm, initial encounter",icd10
303284728,1977-05-30 03:28:33,S12590B,"Other displaced fracture of sixth cervical vertebra, initial encounter for open fracture",icd10
268631627,2000-11-25 08:15:48,M61351,"Calcification and ossification of muscles associated with burns, right thigh",icd10
354300248,1991-09-29 15:56:16,M898X2,"Other specified disorders of bone, upper arm",icd10
297545391,1971-03-10 13:33:16,A5056,Late congenital syphilitic osteochondropathy,icd10
343885697,1995-09-16 05:43:17,R1906,"Epigastric swelling, mass or lump",icd10
313191205,1998-11-29 19:29:49,N491,"Inflammatory disorders of spermatic cord, tunica vaginalis and vas deferens",icd10
257859585,2008-12-24 22:52:41,S0182XS,"Laceration with foreign body of other part of head, sequela",icd10
339399403,2011-10-04 09:09:29,S40212S,"Abrasion of left shoulder, sequela",icd10
336222294,1994-09-29 21:21:08,B3742,Candidal balanitis,icd10
311516142,2017-10-31 21:21:15,S0105XS,"Open bite of scalp, sequela",icd10
356678544,1997-05-28 09:52:56,S62394B,"Other fracture of fourth metacarpal bone, right hand, initial encounter for open fracture",icd10
359568033,2013-05-20 19:10:02,S72325M,"Nondisplaced transverse fracture of shaft of left femur, subsequent encounter for open fracture type I or II with nonunion",icd10
281663473,1997-06-19 21:47:32,S4981XA,"Other specified injuries of right shoulder and upper arm, initial encounter",icd10
313595055,1983-01-18 09:36:04,S62666K,"Nondisplaced fracture of distal phalanx of right little finger, subsequent encounter for fracture with nonunion",icd10
260482642,2014-01-26 02:21:15,H31001,"Unspecified chorioretinal scars, right eye",icd10
316323406,2015-10-19 11:53:26,D57412,Sickle-cell thalassemia with splenic sequestration,icd10
229903402,2004-01-19 21:48:14,S59131S,"Salter-Harris Type III physeal fracture of upper end of radius, right arm, sequela",icd10
203409359,2005-05-27 00:47:16,S98919D,"Complete traumatic amputation of unspecified foot, level unspecified, subsequent encounter",icd10
304392074,2000-05-24 04:12:34,S21341A,"Puncture wound with foreign body of right front wall of thorax with penetration into thoracic cavity, initial encounter",icd10
283553841,2011-11-18 07:56:34,M02019,"Arthropathy following intestinal bypass, unspecified shoulder",icd10
312549962,1982-07-11 22:10:14,B260,Mumps orchitis,icd10
245396249,1973-05-10 11:50:47,W000XXS,"Fall on same level due to ice and snow, sequela",icd10
319142577,1973-12-17 04:51:18,M66329,"Spontaneous rupture of flexor tendons, unspecified upper arm",icd10
202050394,1993-10-06 09:28:55,X0800XA,"Exposure to bed fire due to unspecified burning material, initial encounter",icd10
300451988,1999-07-21 07:10:09,V80710D,"Animal-rider injured in collision with other animal being ridden, subsequent encounter",icd10
310743702,2007-12-12 01:21:57,O1203,"Gestational edema, third trimester",icd10
373584668,2016-12-22 08:23:52,Q825,Congenital non-neoplastic nevus,icd10
270481194,1972-10-23 16:55:42,S68029A,"Partial traumatic metacarpophalangeal amputation of unspecified thumb, initial encounter",icd10
251056314,1978-02-16 00:28:29,S82265P,"Nondisplaced segmental fracture of shaft of left tibia, subsequent encounter for closed fracture with malunion",icd10
385861684,1974-04-04 03:44:01,N99538,Other complication of continent stoma of urinary tract,icd10
221877008,2013-11-01 16:06:31,P2410,Neonatal aspiration of (clear) amniotic fluid and mucus without respiratory symptoms,icd10
315899193,2004-05-27 21:03:00,V761XXS,"Passenger on bus injured in collision with other nonmotor vehicle in nontraffic accident, sequela",icd10
251473880,2016-02-21 13:58:20,S01502S,"Unspecified open wound of oral cavity, sequela",icd10
335308096,1975-06-26 17:30:48,M01X11,Direct infection of right shoulder in infectious and parasitic diseases classified elsewhere,icd10
218929697,1990-08-03 20:13:44,T383X1A,"Poisoning by insulin and oral hypoglycemic [antidiabetic] drugs, accidental (unintentional), initial encounter",icd10
363836597,2016-02-10 23:54:15,T387X6D,"Underdosing of androgens and anabolic congeners, subsequent encounter",icd10
314552608,2017-03-02 13:57:26,S92131B,"Displaced fracture of posterior process of right talus, initial encounter for open fracture",icd10
328147929,2017-06-01 06:20:37,V859XXA,"Unspecified occupant of special construction vehicle injured in nontraffic accident, initial encounter",icd10
251884782,1973-05-16 11:35:02,S12200D,"Unspecified displaced fracture of third cervical vertebra, subsequent encounter for fracture with routine healing",icd10
252631184,1972-01-22 14:15:40,M1A1591,"Lead-induced chronic gout, unspecified hip, with tophus (tophi)",icd10
332376137,1992-11-21 12:48:06,V8666XD,"Passenger of dirt bike or motor/cross bike injured in nontraffic accident, subsequent encounter",icd10
256200646,1971-07-30 16:17:47,M11112,"Familial chondrocalcinosis, left shoulder",icd10
305675364,1971-05-19 22:15:31,T22791S,"Corrosion of third degree of multiple sites of right shoulder and upper limb, except wrist and hand, sequela",icd10
291808491,1993-11-02 02:41:59,S93506D,"Unspecified sprain of unspecified lesser toe(s), subsequent encounter",icd10
320057122,1997-02-22 02:04:38,S92024A,"Nondisplaced fracture of anterior process of right calcaneus, initial encounter for closed fracture",icd10
312805227,1977-07-12 00:57:06,O29013,"Aspiration pneumonitis due to anesthesia during pregnancy, third trimester",icd10
329759211,2012-01-27 20:32:06,B349,"Viral infection, unspecified",icd10
210450133,2020-12-01 00:27:34,J9503,Malfunction of tracheostomy stoma,icd10
294795594,1972-01-13 22:37:09,O411439,"Placentitis, third trimester, other fetus",icd10
259584818,2013-05-07 21:01:22,S24144S,"Brown-Sequard syndrome at T11-T12 level of thoracic spinal cord, sequela",icd10
290125973,2016-01-26 10:25:52,S72021D,"Displaced fracture of epiphysis (separation) (upper) of right femur, subsequent encounter for closed fracture with routine healing",icd10
315244735,1990-08-20 15:24:56,M14671,"Charcot's joint, right ankle and foot",icd10
237713949,2015-06-02 16:47:28,V649XXS,"Unspecified occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus in traffic accident, sequela",icd10
316168269,2006-08-21 02:59:50,T20319S,"Burn of third degree of unspecified ear [any part, except ear drum], sequela",icd10
316817052,1973-05-23 03:41:36,S76219A,"Strain of adductor muscle, fascia and tendon of unspecified thigh, initial encounter",icd10
255856475,2020-06-08 01:58:41,C0689,Malignant neoplasm of overlapping sites of other parts of mouth,icd10
211714132,1993-11-03 20:09:09,M85461,"Solitary bone cyst, right tibia and fibula",icd10
319165541,1983-08-28 21:15:56,S72433C,"Displaced fracture of medial condyle of unspecified femur, initial encounter for open fracture type IIIA, IIIB, or IIIC",icd10
358472819,2011-05-20 22:19:21,S32129A,"Unspecified Zone II fracture of sacrum, initial encounter for closed fracture",icd10
359259136,1988-10-21 01:06:01,T4145XA,"Adverse effect of unspecified anesthetic, initial encounter",icd10
359007720,1984-04-29 18:16:10,S92022D,"Displaced fracture of anterior process of left calcaneus, subsequent encounter for fracture with routine healing",icd10
319882583,1991-01-20 07:50:54,S52109N,"Unspecified fracture of upper end of unspecified radius, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",icd10
288045360,1999-05-25 00:59:56,O748,Other complications of anesthesia during labor and delivery,icd10
221691045,2006-07-03 05:54:35,T475X5D,"Adverse effect of digestants, subsequent encounter",icd10
244063732,1986-02-04 16:13:25,M364,Arthropathy in hypersensitivity reactions classified elsewhere,icd10
289103924,2009-04-09 22:41:54,T411X4D,"Poisoning by intravenous anesthetics, undetermined, subsequent encounter",icd10
321499465,2007-01-03 06:30:48,O6989X5,"Labor and delivery complicated by other cord complications, fetus 5",icd10
355607565,1993-07-13 12:57:44,T82520A,"Displacement of surgically created arteriovenous fistula, initial encounter",icd10
372125086,2018-02-17 08:37:03,H93249,"Temporary auditory threshold shift, unspecified ear",icd10
367365604,2011-07-02 15:14:44,S52511A,"Displaced fracture of right radial styloid process, initial encounter for closed fracture",icd10
312118204,1990-11-21 07:06:59,S72133G,"Displaced apophyseal fracture of unspecified femur, subsequent encounter for closed fracture with delayed healing",icd10
343621766,2004-07-07 12:22:00,T375X1D,"Poisoning by antiviral drugs, accidental (unintentional), subsequent encounter",icd10
343105791,1984-11-27 00:52:59,E113313,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral",icd10
287342454,1972-04-05 10:49:18,T2076XS,"Corrosion of third degree of forehead and cheek, sequela",icd10
232550638,2019-03-05 17:53:53,S73031A,"Other anterior subluxation of right hip, initial encounter",icd10
232931578,2011-11-10 12:10:08,S82122N,"Displaced fracture of lateral condyle of left tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",icd10
358043084,2019-04-12 11:05:30,E8352,Hypercalcemia,icd10
202100952,1985-05-20 04:28:09,M23251,"Derangement of posterior horn of lateral meniscus due to old tear or injury, right knee",icd10
289469837,1997-10-14 04:44:19,V179XXD,"Unspecified pedal cyclist injured in collision with fixed or stationary object in traffic accident, subsequent encounter",icd10
358522319,2016-01-18 08:49:16,E211,"Secondary hyperparathyroidism, not elsewhere classified",icd10
244562065,1994-03-14 20:35:09,S42241D,"4-part fracture of surgical neck of right humerus, subsequent encounter for fracture with routine healing",icd10
251494411,2014-11-26 04:15:36,M89659,"Osteopathy after poliomyelitis, unspecified thigh",icd10
287636867,2011-07-19 13:09:44,S65302A,"Unspecified injury of deep palmar arch of left hand, initial encounter",icd10
330685299,1986-10-06 18:23:58,S3663XD,"Laceration of rectum, subsequent encounter",icd10
226010528,2017-08-25 10:44:09,V531XXA,"Passenger in pick-up truck or van injured in collision with car, pick-up truck or van in nontraffic accident, initial encounter",icd10
347507697,2016-07-08 10:37:52,K264,Chronic or unspecified duodenal ulcer with hemorrhage,icd10
381031035,1982-01-10 07:21:46,W1812XA,"Fall from or off toilet with subsequent striking against object, initial encounter",icd10
380645404,2020-05-27 13:33:55,S04042S,"Injury of visual cortex, left side, sequela",icd10
319063332,1978-01-30 13:32:23,M62141,"Other rupture of muscle (nontraumatic), right hand",icd10
382460490,2020-06-29 22:40:36,S42014K,"Posterior displaced fracture of sternal end of right clavicle, subsequent encounter for fracture with nonunion",icd10
270490098,2014-05-29 14:50:22,T23661A,"Corrosion of second degree back of right hand, initial encounter",icd10
341370924,2009-03-22 05:06:13,M6749,"Ganglion, multiple sites",icd10
310720727,2008-05-25 10:39:54,P549,"Neonatal hemorrhage, unspecified",icd10
290496683,1981-02-25 16:47:31,S53015S,"Anterior dislocation of left radial head, sequela",icd10
270428261,1998-02-22 05:52:23,L0232,Furuncle of buttock,icd10
341329867,1973-11-13 04:52:00,T8502XD,"Displacement of ventricular intracranial (communicating) shunt, subsequent encounter",icd10
276839419,2004-08-05 13:59:33,S56292S,"Other injury of other flexor muscle, fascia and tendon at forearm level, left arm, sequela",icd10
345533712,2007-01-12 12:10:13,M67822,"Other specified disorders of synovium, left elbow",icd10
309886494,1999-05-13 23:57:25,E113313,"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral",icd10
230129843,1974-12-18 03:17:21,S60879A,"Other superficial bite of unspecified wrist, initial encounter",icd10
367229369,2013-04-01 17:20:24,S9000XA,"Contusion of unspecified ankle, initial encounter",icd10
284217388,1998-10-25 21:07:46,L98492,Non-pressure chronic ulcer of skin of other sites with fat layer exposed,icd10
331009281,1973-06-18 15:29:16,S92351S,"Displaced fracture of fifth metatarsal bone, right foot, sequela",icd10
278566637,2018-08-08 10:06:57,M71049,"Abscess of bursa, unspecified hand",icd10
289850484,2011-08-11 06:19:03,P544,Neonatal adrenal hemorrhage,icd10
310178250,1984-12-01 15:43:34,S1195XD,"Open bite of unspecified part of neck, subsequent encounter",icd10
273904388,2016-08-16 08:05:11,S22062G,"Unstable burst fracture of T7-T8 vertebra, subsequent encounter for fracture with delayed healing",icd10
379344430,2007-05-29 02:26:54,S25809S,"Unspecified injury of other blood vessels of thorax, unspecified side, sequela",icd10
229337399,1992-06-21 19:43:26,I63439,Cerebral infarction due to embolism of unspecified posterior cerebral artery,icd10
335122632,2008-06-16 16:30:22,H5005,Alternating esotropia,icd10
251177977,2018-02-17 19:48:29,S56499S,"Other injury of extensor muscle, fascia and tendon of unspecified finger at forearm level, sequela",icd10
238866035,1999-01-25 19:19:15,S52346N,"Nondisplaced spiral fracture of shaft of radius, unspecified arm, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",icd10
380803165,2019-12-02 05:57:55,S82102E,"Unspecified fracture of upper end of left tibia, subsequent encounter for open fracture type I or II with routine healing",icd10
219290863,2019-06-27 23:36:03,S92011B,"Displaced fracture of body of right calcaneus, initial encounter for open fracture",icd10
340516095,1984-08-29 10:36:38,S72044A,"Nondisplaced fracture of base of neck of right femur, initial encounter for closed fracture",icd10
242250970,1981-12-14 13:40:30,V730XXS,"Driver of bus injured in collision with car, pick-up truck or van in nontraffic accident, sequela",icd10
224027298,1984-07-06 17:03:13,S59229G,"Salter-Harris Type II physeal fracture of lower end of radius, unspecified arm, subsequent encounter for fracture with delayed healing",icd10
372001407,1994-11-01 05:36:47,R311,Benign essential microscopic hematuria,icd10
343571598,2014-09-04 07:30:27,H70212,"Acute petrositis, left ear",icd10
346817994,1973-06-28 17:37:34,S40841S,"External constriction of right upper arm, sequela",icd10
291675786,1983-03-03 20:59:49,L253,Unspecified contact dermatitis due to other chemical products,icd10
384031041,1989-06-20 20:31:35,S82844Q,"Nondisplaced bimalleolar fracture of right lower leg, subsequent encounter for open fracture type I or II with malunion",icd10
301704140,1981-04-28 13:27:54,F959,"Tic disorder, unspecified",icd10
218733157,1992-04-16 08:24:47,S91329A,"Laceration with foreign body, unspecified foot, initial encounter",icd10
208688919,2017-12-06 10:58:15,M60211,"Foreign body granuloma of soft tissue, not elsewhere classified, right shoulder",icd10
305227781,1973-02-08 04:32:18,I824Z3,"Acute embolism and thrombosis of unspecified deep veins of distal lower extremity, bilateral",icd10
232301811,2004-06-29 12:39:36,S72365G,"Nondisplaced segmental fracture of shaft of left femur, subsequent encounter for closed fracture with delayed healing",icd10
211926927,2006-01-03 19:56:06,S21401A,"Unspecified open wound of right back wall of thorax with penetration into thoracic cavity, initial encounter",icd10
208320839,2010-08-07 16:07:13,S59022G,"Salter-Harris Type II physeal fracture of lower end of ulna, left arm, subsequent encounter for fracture with delayed healing",icd10
207804926,1979-07-04 11:29:18,T23279S,"Burn of second degree of unspecified wrist, sequela",icd10
230316906,1986-11-07 09:57:00,C8313,"Mantle cell lymphoma, intra-abdominal lymph nodes",icd10
376717990,2017-11-03 12:24:49,S65597S,"Other specified injury of blood vessel of left little finger, sequela",icd10
230690856,1988-09-18 08:16:27,T65813S,"Toxic effect of latex, assault, sequela",icd10
326291434,1972-04-11 05:13:24,R402120,"Coma scale, eyes open, to pain, unspecified time",icd10
352701702,1975-12-11 04:25:30,I6603,Occlusion and stenosis of bilateral middle cerebral arteries,icd10
201611797,2007-04-13 13:45:49,Q8782,Arterial tortuosity syndrome,icd10
361981927,1980-12-20 20:55:14,M67873,"Other specified disorders of tendon, right ankle and foot",icd10
273283161,2003-09-05 07:12:58,S35341A,"Laceration of inferior mesenteric vein, initial encounter",icd10
317091250,2003-11-18 15:00:31,S59299D,"Other physeal fracture of lower end of radius, unspecified arm, subsequent encounter for fracture with routine healing",icd10
363753154,1998-07-26 16:56:10,S22049G,"Unspecified fracture of fourth thoracic vertebra, subsequent encounter for fracture with delayed healing",icd10
325576352,1985-10-04 08:38:06,S82256P,"Nondisplaced comminuted fracture of shaft of unspecified tibia, subsequent encounter for closed fracture with malunion",icd10
381345985,1974-02-26 06:11:29,W3301XD,"Accidental discharge of shotgun, subsequent encounter",icd10
220918135,1988-02-14 20:40:32,S63420D,"Traumatic rupture of palmar ligament of right index finger at metacarpophalangeal and interphalangeal joint, subsequent encounter",icd10
218846602,1975-12-25 05:05:18,K08421,"Partial loss of teeth due to periodontal diseases, class I",icd10
264546159,1981-12-29 02:27:39,S62141B,"Displaced fracture of body of hamate [unciform] bone, right wrist, initial encounter for open fracture",icd10
307648775,1986-11-01 23:19:09,R945,Abnormal results of liver function studies,icd10
244801180,1992-03-27 06:43:54,S06379A,"Contusion, laceration, and hemorrhage of cerebellum with loss of consciousness of unspecified duration, initial encounter",icd10
207437460,2007-03-20 23:02:32,T608X4A,"Toxic effect of other pesticides, undetermined, initial encounter",icd10
345212614,2018-02-08 20:02:58,H10412,"Chronic giant papillary conjunctivitis, left eye",icd10
269488725,2005-07-06 03:17:44,I69919,Unspecified symptoms and signs involving cognitive functions following unspecified cerebrovascular disease,icd10
314599286,1991-05-15 22:55:36,T506X6D,"Underdosing of antidotes and chelating agents, subsequent encounter",icd10
305154633,1983-10-05 11:58:05,M87059,Idiopathic aseptic necrosis of unspecified femur,icd10
333595720,2008-07-17 07:27:31,S42401K,"Unspecified fracture of lower end of right humerus, subsequent encounter for fracture with nonunion",icd10
339387813,2012-01-21 12:55:56,M23002,"Cystic meniscus, unspecified lateral meniscus, unspecified knee",icd10
266546389,2012-02-29 09:17:51,S93121A,"Dislocation of metatarsophalangeal joint of right great toe, initial encounter",icd10
318484754,1996-02-23 17:30:11,S63495D,"Traumatic rupture of other ligament of left ring finger at metacarpophalangeal and interphalangeal joint, subsequent encounter",icd10
282898580,1991-12-03 03:51:04,C8511,"Unspecified B-cell lymphoma, lymph nodes of head, face, and neck",icd10
284356792,1975-09-24 09:01:34,M9058,"Osteonecrosis in diseases classified elsewhere, other site",icd10
366467947,1999-01-30 20:41:28,M1A2791,"Drug-induced chronic gout, unspecified ankle and foot, with tophus (tophi)",icd10
382271749,1995-08-13 16:28:08,S32020A,"Wedge compression fracture of second lumbar vertebra, initial encounter for closed fracture",icd10
327351813,1985-10-31 10:56:23,S56992A,"Other injury of unspecified muscles, fascia and tendons at forearm level, left arm, initial encounter",icd10
281160308,1982-06-27 15:14:03,S72436K,"Nondisplaced fracture of medial condyle of unspecified femur, subsequent encounter for closed fracture with nonunion",icd10
213139264,2002-03-05 08:51:48,S52392D,"Other fracture of shaft of radius, left arm, subsequent encounter for closed fracture with routine healing",icd10
359092762,1973-03-14 13:09:19,V9181XA,"Other injury due to other accident to passenger ship, initial encounter",icd10
368980189,1989-03-28 13:43:06,S62231K,"Other displaced fracture of base of first metacarpal bone, right hand, subsequent encounter for fracture with nonunion",icd10
234269583,2006-08-21 16:52:53,V0909XS,"Pedestrian injured in nontraffic accident involving other motor vehicles, sequela",icd10
333318781,2013-03-30 22:48:25,V114XXD,"Pedal cycle driver injured in collision with other pedal cycle in traffic accident, subsequent encounter",icd10
349157740,1987-05-08 22:05:23,S62145A,"Nondisplaced fracture of body of hamate [unciform] bone, left wrist, initial encounter for closed fracture",icd10
205960832,1976-10-16 16:29:11,S92041S,"Displaced other fracture of tuberosity of right calcaneus, sequela",icd10
209398336,1972-10-25 06:05:55,S92209K,"Fracture of unspecified tarsal bone(s) of unspecified foot, subsequent encounter for fracture with nonunion",icd10
267730608,1992-10-22 18:13:20,S35231A,"Minor laceration of inferior mesenteric artery, initial encounter",icd10
371122427,1993-07-11 12:10:08,S00241A,"External constriction of right eyelid and periocular area, initial encounter",icd10
284407541,1975-11-25 04:37:12,S62254G,"Nondisplaced fracture of neck of first metacarpal bone, right hand, subsequent encounter for fracture with delayed healing",icd10
366447526,1981-07-27 11:39:30,I69311,Memory deficit following cerebral infarction,icd10
284450546,2019-05-21 20:46:58,S62353B,"Nondisplaced fracture of shaft of third metacarpal bone, left hand, initial encounter for open fracture",icd10
244307235,1984-02-13 04:50:34,S63093D,"Other subluxation of unspecified wrist and hand, subsequent encounter",icd10
236438939,1980-03-25 21:01:20,S14134S,"Anterior cord syndrome at C4 level of cervical spinal cord, sequela",icd10
354282675,1993-05-09 08:43:50,S6291XS,"Unspecified fracture of right wrist and hand, sequela",icd10
368079956,1981-04-02 17:52:25,S272XXA,"Traumatic hemopneumothorax, initial encounter",icd10
245304308,2005-04-07 22:03:21,T48901S,"Poisoning by unspecified agents primarily acting on the respiratory system, accidental (unintentional), sequela",icd10
277422503,2015-01-24 01:47:52,M05441,Rheumatoid myopathy with rheumatoid arthritis of right hand,icd10
231364423,1980-10-09 03:02:22,M1632,"Unilateral osteoarthritis resulting from hip dysplasia, left hip",icd10
353293462,1993-02-19 03:03:14,S91149S,"Puncture wound with foreign body of unspecified toe(s) without damage to nail, sequela",icd10
299238446,2005-03-13 04:36:20,Q260,Congenital stenosis of vena cava,icd10
336159417,2016-08-22 17:45:41,R402240,"Coma scale, best verbal response, confused conversation, unspecified time",icd10
239585293,2007-07-10 12:34:34,S82021A,"Displaced longitudinal fracture of right patella, initial encounter for closed fracture",icd10
332913802,1977-11-28 02:42:29,S63282S,"Dislocation of proximal interphalangeal joint of right middle finger, sequela",icd10
227889909,1974-07-23 14:23:26,M80069D,"Age-related osteoporosis with current pathological fracture, unspecified lower leg, subsequent encounter for fracture with routine healing",icd10
299235240,1985-10-28 22:28:49,T8485XS,"Stenosis due to internal orthopedic prosthetic devices, implants and grafts, sequela",icd10
250221510,2007-02-11 14:44:12,S65192A,"Other specified injury of radial artery at wrist and hand level of left arm, initial encounter",icd10
293305937,2007-01-31 21:29:57,T373X3D,"Poisoning by other antiprotozoal drugs, assault, subsequent encounter",icd10
285368397,2000-12-07 11:33:01,S42365B,"Nondisplaced segmental fracture of shaft of humerus, left arm, initial encounter for open fracture",icd10
241236943,2017-01-08 03:10:50,V5969XA,"Unspecified occupant of pick-up truck or van injured in collision with other motor vehicles in traffic accident, initial encounter",icd10
256779954,1973-10-26 01:47:20,S52132F,"Displaced fracture of neck of left radius, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",icd10
250238802,1982-03-01 21:11:38,S66304S,"Unspecified injury of extensor muscle, fascia and tendon of right ring finger at wrist and hand level, sequela",icd10
267023662,1995-07-21 03:01:41,S66504S,"Unspecified injury of intrinsic muscle, fascia and tendon of right ring finger at wrist and hand level, sequela",icd10
297431099,1996-11-04 06:48:24,V8656XD,"Driver of dirt bike or motor/cross bike injured in nontraffic accident, subsequent encounter",icd10
229789375,1988-03-10 13:56:17,S59092P,"Other physeal fracture of lower end of ulna, left arm, subsequent encounter for fracture with malunion",icd10
219185273,1994-06-26 09:07:19,T23541S,"Corrosion of first degree of multiple right fingers (nail), including thumb, sequela",icd10
353008927,2010-10-22 16:11:10,S6000XA,"Contusion of unspecified finger without damage to nail, initial encounter",icd10
386838343,2000-03-27 13:29:02,T22322S,"Burn of third degree of left elbow, sequela",icd10
217723328,2016-09-25 22:14:47,E7519,Other gangliosidosis,icd10
228362108,1989-07-27 23:33:46,T84099D,"Other mechanical complication of unspecified internal joint prosthesis, subsequent encounter",icd10
320262912,1986-06-30 20:41:21,S63276D,"Dislocation of unspecified interphalangeal joint of right little finger, subsequent encounter",icd10
297014077,2011-02-02 13:44:15,S1096XA,"Insect bite of unspecified part of neck, initial encounter",icd10
334520512,1993-09-27 12:45:20,S92255G,"Nondisplaced fracture of navicular [scaphoid] of left foot, subsequent encounter for fracture with delayed healing",icd10
279357086,1985-01-09 11:37:00,S39840D,"Fracture of corpus cavernosum penis, subsequent encounter",icd10
243113430,1972-04-08 22:53:13,T81512D,"Adhesions due to foreign body accidentally left in body following kidney dialysis, subsequent encounter",icd10
389611153,1986-01-24 07:34:17,S31111A,"Laceration without foreign body of abdominal wall, left upper quadrant without penetration into peritoneal cavity, initial encounter",icd10
324709192,1991-03-04 22:44:40,V9036XA,"Drowning and submersion due to falling or jumping from crushed (nonpowered) inflatable craft, initial encounter",icd10
256542953,1984-05-18 08:34:35,Z77128,Contact with and (suspected) exposure to other hazards in the physical environment,icd10
356132851,2003-10-19 06:33:37,P362,Sepsis of newborn due to Staphylococcus aureus,icd10
262569971,2007-11-04 22:33:27,G054,Myelitis in diseases classified elsewhere,icd10
273896367,1984-12-25 00:05:59,L589,"Radiodermatitis, unspecified",icd10
342732862,1984-06-30 02:18:46,S82832N,"Other fracture of upper and lower end of left fibula, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion",icd10
348485442,1985-12-10 13:57:28,T50Z14D,"Poisoning by immunoglobulin, undetermined, subsequent encounter",icd10
383663108,1999-09-03 19:43:39,S65591A,"Other specified injury of blood vessel of left index finger, initial encounter",icd10
309996780,1971-03-26 12:57:31,S92491S,"Other fracture of right great toe, sequela",icd10
219174937,2019-01-14 09:01:54,H15041,"Scleritis with corneal involvement, right eye",icd10
290621281,1996-02-01 10:22:19,T1502XS,"Foreign body in cornea, left eye, sequela",icd10
264693880,1984-06-26 05:20:29,S42475A,"Nondisplaced transcondylar fracture of left humerus, initial encounter for closed fracture",icd10
322408234,2002-08-04 21:51:38,S82251A,"Displaced comminuted fracture of shaft of right tibia, initial encounter for closed fracture",icd10
204714597,1979-12-31 00:52:23,M629,"Disorder of muscle, unspecified",icd10
241589471,1990-10-24 22:43:59,H3551,Vitreoretinal dystrophy,icd10
201281586,1992-10-31 00:50:15,S50909S,"Unspecified superficial injury of unspecified elbow, sequela",icd10
369925869,1978-02-04 17:56:44,O329XX4,"Maternal care for malpresentation of fetus, unspecified, fetus 4",icd10
333021087,1972-11-12 13:26:50,G8320,Monoplegia of upper limb affecting unspecified side,icd10
252317761,1986-10-04 04:53:03,T82511D,"Breakdown (mechanical) of surgically created arteriovenous shunt, subsequent encounter",icd10
352438696,1995-04-27 12:19:39,S1097XS,"Other superficial bite of unspecified part of neck, sequela",icd10
327506471,1976-01-29 12:59:54,Z85831,Personal history of malignant neoplasm of soft tissue,icd10
230382956,2017-03-23 04:20:09,S42445D,"Nondisplaced fracture (avulsion) of medial epicondyle of left humerus, subsequent encounter for fracture with routine healing",icd10
342862500,1996-07-04 01:55:31,M80869D,"Other osteoporosis with current pathological fracture, unspecified lower leg, subsequent encounter for fracture with routine healing",icd10
